"Funding OrgName","Project Reference","ProjectCategory","Outcome Type","LeadRO Name","Department","PI Surname","PI First Name","PI Orcid iD","Description","Further Funding Org","Further Funding Dept","Sector","Country","Currency","Amount","Fund Start Date","Fund End Date","GTR OutcomeId","GTR Outcome URL","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"AHRC","AH/P014658/1","Research Grant","Further Funding","Queen Mary, University of London","Drama","Heritage","Paul","http://orcid.org/0000-0001-7432-5404","Counting Culture: What Do We Need to Know About How the Creative Industries Can Deliver Equitable, Just and Sustainable Development in Brazil and the UK? (Universidade Federal do Rio Grande do Sul - Queen Mary University of London).","The British Academy",,"Academic/University","United Kingdom","GBP","67704.0","08/2018","06/2021","6048d173ea5c73.65185579","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=6048d173ea5c73.65185579&grantRef=AH%2FP014658%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/P014658/1","38FD0A25-A18D-4363-A62F-AB4872EC1F55","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","D5337A10-AC8A-402A-8164-C5F9CC6B0140","EB20A142-FD1C-4BF8-BE79-6ACA267E84E6"
"NERC","NE/S003487/1","Research Grant","Further Funding","University of Birmingham","Sch of Geography, Earth & Env Sciences","Bloss","William","","'Multi-model Air Quality System for Health (MAQS-Health)' - Strategic Priorities Fund (SPF), Clean Air Programme CA19-1, BEIS / Met Office","Department for Business, Energy & Industrial Strategy",,"Public","United Kingdom","GBP","700000.0","01/2020","03/2022","5e6260c71811b7.16026836","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5e6260c71811b7.16026836&grantRef=NE%2FS003487%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S003487/1","4B9E79AC-F3A1-4ECA-BD0A-1E041F8D1DD0","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","D8AD4A9B-2634-4138-BCFC-61E670D22470"
"NERC","NE/S00940X/1","Research Grant","Further Funding","University of Birmingham","Sch of Geography, Earth & Env Sciences","Levine","James","http://orcid.org/0000-0002-0932-9115","NERC Discipline Hopping Block Grant: 'Proof-of-concept Urban Forest Digital Twin for improved Air Quality and Public Health (for a NERC KE Fellowship proposal)'","Natural Environment Research Council",,"Public","United Kingdom","GBP","3600.0","01/2022","03/2022","622b92724d6c04.12508491","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=622b92724d6c04.12508491&grantRef=NE%2FS00940X%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S00940X/1","91A686C6-6C8C-4C5E-B9F4-59F45E552AC4","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","268A3E50-DD05-4AB1-A5B8-11C0032E3CA0"
"BBSRC","BBS/E/W/10964A01C","Intramural","Further Funding","Aberystwyth University","IBERS","Kingston-Smith","Alison","http://orcid.org/0000-0002-8158-8752","Teagasc ruminant methane","Teagasc","Teagasc Food Research Centre","Academic/University","Ireland","GBP","72728.0","01/2014","01/2018","5461f0255d5d98.59842427","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5461f0255d5d98.59842427&grantRef=BBS%2FE%2FW%2F10964A01C","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BBS/E/W/10964A01C","7A7C22D1-157C-4A99-8211-3D6A6360E29E","2512EF1C-401B-4222-9869-A770D4C5FAC7","E4757A6E-7326-472B-9979-B47D77A65446","4F752D7A-C15D-4AEC-9ACF-6CE47DAB11AC"
"NERC","NE/J016284/1","Research Grant","Further Funding","University of Leicester","Physics and Astronomy","Boesch","Hartmut","http://orcid.org/0000-0003-3944-9879","The Global Methane Budget","Natural Environment Research Council",,"Public","United Kingdom","GBP","178856.0","04/2016","04/2020","5a982cd2d4deb9.54539414","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5a982cd2d4deb9.54539414&grantRef=NE%2FJ016284%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J016284/1","5982A14C-D1E1-4A74-A224-937FD20C3DCD","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","C842A34F-18F7-454D-A259-FED802368496","DA7E8549-F89C-4B30-B3DE-AA68A42DC686"
"EPSRC","EP/K040391/1","Research Grant","Further Funding","University of Bath","Architecture and Civil Engineering","Knight","Jonathan","","CIP Eco-Innovation","European Research Council (ERC)",,"Public","Belgium","EUR","1032640.0","08/2013","08/2016","546ce180a2a149.71088386","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=546ce180a2a149.71088386&grantRef=EP%2FK040391%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/K040391/1","EE648427-D08B-45DA-B44B-55C1E32660F5","798CB33D-C79E-4578-83F2-72606407192C","EAAD4D43-BD15-432B-9385-2DBD0C65958D","F2B793C8-355E-4E88-8A77-31456F4F3BE7"
"EPSRC","EP/L024756/1","Research Grant","Further Funding","Imperial College London","Research Office","Watson","Jim","","Maximizing Home Delivery, funded under the umbrella of the EPSRC Centre for Sustainable Road Freight. Led by Prof David Cebon (Cambridge), with Philip Greening (Heriot Watt), Tim Schwanen (Oxford) and Christian Brand (Oxford). &pound;120k total, 18 months, June","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","120000.0","05/2016","11/2017","58c81a2a5f7915.30400794","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=58c81a2a5f7915.30400794&grantRef=EP%2FL024756%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/L024756/1","37087D77-8215-4F4B-A0C8-1C8533F7733A","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","42194FFD-CD1D-4108-92D9-75CD034D8F86"
"EPSRC","EP/L024756/1","Research Grant","Further Funding","Imperial College London","Research Office","Watson","Jim","","Sustainable Gas Pathways Consortium proposal between ICL, Cardiff University, Leeds University, and UCL following a workshop in Brazil to look at Brazil's development of gas and biomass and their consequent economic benefits with emissions reduction","Natural Environment Research Council",,"Public","United Kingdom","GBP","965000.0","04/2016","04/2019","58b0612340bf88.31141222","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=58b0612340bf88.31141222&grantRef=EP%2FL024756%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/L024756/1","37087D77-8215-4F4B-A0C8-1C8533F7733A","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","42194FFD-CD1D-4108-92D9-75CD034D8F86"
"EPSRC","EP/P032427/1","Research Grant","Further Funding","University of Ulster","Nanotechnology and Adv Materials Inst","Byrne","John","","W.K Kellogg Foundation Grant to Cantaro Azul (Partner NGO), to develop Our Water Programme in rural communities in Mexico for development of model sustainable water and sanitation service based on local community water management.","W.K. Kellogg Foundation",,"Charity/Non Profit","United States","USD","2349743.0","08/2018","08/2021","5baba7ccf16bf1.99144707","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5baba7ccf16bf1.99144707&grantRef=EP%2FP032427%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/P032427/1","2C7F342D-D13B-4E0F-82F4-9B22E942CE7C","798CB33D-C79E-4578-83F2-72606407192C","245EB81A-808F-4697-BAED-263C20266B74","AE75CDB9-B37A-4D82-AC95-70FBD5A6FFDC"
"BBSRC","BB/L022923/1","Research Grant","Further Funding","University of Stirling","Institute of Aquaculture","Sturm","Armin","","Genomics in Aquaculture: a new set of tools to increase sustainable production of seafood, Workshop held 17-21 January 2017 in Merida, Yucatan, Mexico, funded by CONACYT and the British Council","British Council",,"Charity/Non Profit","United Kingdom","GBP","2500.0","01/2017","01/2017","58c7c329964f52.90436142","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=58c7c329964f52.90436142&grantRef=BB%2FL022923%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/L022923/1","B6121E45-472E-4CEF-AD86-8210D196513F","2512EF1C-401B-4222-9869-A770D4C5FAC7","C7510606-A36F-4725-A89B-9D592374972A","38555573-2EE5-43CD-8478-BE589BA0BE1B"
"NERC","NE/H012869/1","Research Grant","Further Funding","Swansea University","School of the Environment and Society","Kulessa","Bernd","","Discovering the CRUstal structure beneath the Greenland Ice Sheet and its Control of Ice mass loss And sea Level rise (CRUCIAL)","Government of Wales",,"Public","United Kingdom","GBP","179648.0","02/2018","06/2021","603d0800632225.36331832","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=603d0800632225.36331832&grantRef=NE%2FH012869%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H012869/1","910DF510-A302-4704-8DEA-B3E65169C0CE","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","AB307619-D4FA-427E-A042-09DBEBA84669","36EFEAD5-C165-4CFE-A068-213DA9079734"
"AHRC","AH/J007153/1","Research Grant","Further Funding","Northumbria University","Fac of Arts, Design and Social Sciences","Light","Ann","","Pilot Funding","Imperial College London","Sustainable Society Network+","Academic/University","United Kingdom","GBP","47400.0","06/2013","03/2014","545a90caa4d602.15067312","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=545a90caa4d602.15067312&grantRef=AH%2FJ007153%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/J007153/1","9F03C9E3-9771-4F12-B30C-27BE8F393500","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","EF390CF0-ECD3-47D8-B9A8-7602AF319BEE","312AE2ED-7DF6-41F9-8AA4-70DE5E0711BD"
"BBSRC","BBS/E/W/10964A01B","Intramural","Further Funding","Aberystwyth University","IBERS","Kingston-Smith","Alison","http://orcid.org/0000-0002-8158-8752","Teagasc ruminant methane","Teagasc","Teagasc Food Research Centre","Academic/University","Ireland","GBP","72728.0","01/2014","01/2018","5461f0255d5d98.59842427","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5461f0255d5d98.59842427&grantRef=BBS%2FE%2FW%2F10964A01B","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BBS/E/W/10964A01B","4BF6C0A3-B579-4C28-85F7-0FF2213D3BCC","2512EF1C-401B-4222-9869-A770D4C5FAC7","E4757A6E-7326-472B-9979-B47D77A65446","4F752D7A-C15D-4AEC-9ACF-6CE47DAB11AC"
"BBSRC","BBS/E/W/10964A01A","Intramural","Further Funding","Aberystwyth University","IBERS","Kingston-Smith","Alison","http://orcid.org/0000-0002-8158-8752","Teagasc ruminant methane","Teagasc","Teagasc Food Research Centre","Academic/University","Ireland","GBP","72728.0","01/2014","01/2018","5461f0255d5d98.59842427","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5461f0255d5d98.59842427&grantRef=BBS%2FE%2FW%2F10964A01A","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BBS/E/W/10964A01A","BF608F43-672F-4A09-ABEC-0340CCE6A317","2512EF1C-401B-4222-9869-A770D4C5FAC7","E4757A6E-7326-472B-9979-B47D77A65446","4F752D7A-C15D-4AEC-9ACF-6CE47DAB11AC"
"AHRC","AH/K003968/1","Research Grant","Further Funding","Northumbria University","Fac of Arts, Design and Social Sciences","Light","Ann","","Pilot Funding","Imperial College London","Sustainable Society Network+","Academic/University","United Kingdom","GBP","47400.0","06/2013","03/2014","545a90caa4d602.15067312","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=545a90caa4d602.15067312&grantRef=AH%2FK003968%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/K003968/1","BA176D49-D306-42B0-A5FE-1157CCF15562","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","EF390CF0-ECD3-47D8-B9A8-7602AF319BEE","312AE2ED-7DF6-41F9-8AA4-70DE5E0711BD"
"NERC","NE/I028874/1","Research Grant","Further Funding","Royal Holloway, University of London","Earth Sciences","Nisbet","Euan","","The Global Methane Budget","Natural Environment Research Council",,"Public","United Kingdom","GBP","5000000.0","04/2016","04/2020","5a955a7ed0ac79.70954098","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5a955a7ed0ac79.70954098&grantRef=NE%2FI028874%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/I028874/1","C8A30162-762A-4A90-957A-15D71252EF03","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7A0397DD-E0C6-4EA3-8031-B841D2503C4D","A39C85BA-D5AA-4B93-9221-A8FF9AFD8D19"
"NERC","NE/H003150/1","Research Grant","Further Funding","University of Manchester","Earth Atmospheric and Env Sciences","Gallagher","Martin","","The Global Methane Budget","Natural Environment Research Council",,"Public","United Kingdom","GBP","200894.0","04/2016","10/2020","5e41991c435294.43452795","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5e41991c435294.43452795&grantRef=NE%2FH003150%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H003150/1","D5383F4B-E880-49D1-9F6E-E62077C935B3","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","68D0E3C9-9246-4CFC-B5E9-48584CF82993","66F27E10-48BB-4714-9A85-9BCC4090FB65"
"EPSRC","EP/N010124/1","Research Grant","Further Funding","University of Sheffield","Civil and Structural Engineering","Boxall","Joby","http://orcid.org/0000-0002-4681-6895","Grantham Scholars","University of Sheffield","Grantham Centre for Sustainable Futures","Academic/University","United Kingdom","GBP","80000.0","09/2018","09/2022","5c76bbd4735004.28818247","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5c76bbd4735004.28818247&grantRef=EP%2FN010124%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/N010124/1","6385D4F9-DE7E-4A19-A956-C6E3C4F3C3B6","798CB33D-C79E-4578-83F2-72606407192C","03D8AFBB-3EA5-4885-B036-BD4F9F4F9849","4194AD80-4F2F-4E4A-BB92-8192A92481CE"
"NERC","NE/S003487/1","Research Grant","Further Funding","University of Birmingham","Sch of Geography, Earth & Env Sciences","Bloss","William","","Assessing the impact of zero and low emissions control interventions upon air quality in Oxford City; baseline data collection and feasibility study","National Institute for Health Research",,"Public","United Kingdom","GBP","49944.0","11/2019","04/2020","60460790ae8858.47147958","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=60460790ae8858.47147958&grantRef=NE%2FS003487%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S003487/1","4B9E79AC-F3A1-4ECA-BD0A-1E041F8D1DD0","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","D8AD4A9B-2634-4138-BCFC-61E670D22470"
"NERC","NE/S00582X/1","Research Grant","Further Funding","University of Birmingham","Sch of Geography, Earth & Env Sciences","MacKenzie","A.","http://orcid.org/0000-0002-8227-742X","NERC Discipline Hopping Block Grant: 'Proof-of-concept Urban Forest Digital Twin for improved Air Quality and Public Health (for a NERC KE Fellowship proposal)'","Natural Environment Research Council",,"Public","United Kingdom","GBP","3600.0","01/2022","03/2022","622b92724d6c04.12508491","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=622b92724d6c04.12508491&grantRef=NE%2FS00582X%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S00582X/1","533A3B26-B1E5-4A3B-9FF9-3D3A8E110002","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","421E8E39-AB69-422D-AC25-9DFE3BBDE282"
"MRC","MR/S037527/1","Research Grant","Further Funding","Bradford Teaching Hosp NHS Found Trust","Bradford Institute for Health Research","Wright","John","","Evaluating the life-course health impact of a city-wide system approach to improve air quality in Bradford, UK: A quasi-experimental study with implementation and process evaluation","Public Heath Research (PHR) Progrmame",,"Charity/Non Profit","United Kingdom","GBP","925000.0","06/2020","06/2025","5e5d20e8a8dd71.61002753","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5e5d20e8a8dd71.61002753&grantRef=MR%2FS037527%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=MR/S037527/1","AA3E7E21-1FB8-4E3B-BD22-243624E8B193","C008C651-F5B0-4859-A334-5F574AB6B57C","3A5FD646-E524-4797-9842-A815709F7145","FA40557E-13E9-4EFC-BA56-4A6FF3379EE1"
"NERC","NE/S013814/1","Research Grant","Further Funding","University of Birmingham","Sch of Geography, Earth & Env Sciences","MacKenzie","A.","http://orcid.org/0000-0002-8227-742X","NERC Discipline Hopping Block Grant: 'Proof-of-concept Urban Forest Digital Twin for improved Air Quality and Public Health (for a NERC KE Fellowship proposal)'","Natural Environment Research Council",,"Public","United Kingdom","GBP","3600.0","01/2022","03/2022","622b92724d6c04.12508491","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=622b92724d6c04.12508491&grantRef=NE%2FS013814%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S013814/1","3F0D8435-ED02-4945-8D2A-F38849B43D5F","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","421E8E39-AB69-422D-AC25-9DFE3BBDE282"
